@relation bank-additional-train-m-weka.filters.unsupervised.instance.RemovePercentage-P60.698-V

@attribute age {'\'(29.666667-41.333333]\'','\'(-inf-29.666667]\'','\'(53-64.666667]\'','\'(41.333333-53]\'','\'(76.333333-inf)\'','\'(64.666667-76.333333]\''}
@attribute job=retired numeric
@attribute contact {cellular,telephone}
@attribute month {jun,may,jul,sep,aug,apr,nov,oct,mar,dec}
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome {nonexistent,failure,success}
@attribute emp.var.rate numeric
@attribute cons.price.idx numeric
@attribute cons.conf.idx numeric
@attribute euribor3m numeric
@attribute nr.employed numeric
@attribute duration numeric
@attribute y {yes,no}

@data
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.064233,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,1.494426,failure,-0.118336,-0.655398,-0.326667,0.287637,0.397979,0.031018,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.017019,no
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.099643,no
'\'(41.333333-53]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.344236,-0.914668,0.199012,yes
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.770449,0.836434,0.028273,no
'\'(41.333333-53]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.717957,0.836434,0.030195,no
'\'(-inf-29.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.027175,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.771603,0.836434,0.036508,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.239638,yes
'\'(41.333333-53]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.278477,-0.914668,0.121054,no
'\'(53-64.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.711612,0.332822,0.025803,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.262256,0.397979,0.034312,no
'\'(-inf-29.666667]\'',0,cellular,aug,-4.98337,3.340165,success,-1.909631,-2.379748,1.9804,-1.585354,-1.225523,0.020587,no
'\'(29.666667-41.333333]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.30155,-0.914668,0.098271,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77218,0.836434,0.038704,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.328592,0.397979,0.048312,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.772757,0.836434,0.033763,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,1.494426,failure,-0.118336,-0.655398,-0.326667,0.23053,0.397979,0.050233,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.04639,no
'\'(53-64.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.124074,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.023607,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.772757,0.836434,0.009607,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775064,0.836434,0.062037,no
'\'(41.333333-53]\'',0,cellular,nov,-4.98858,1.494426,success,-2.229505,-1.606466,2.263342,-1.677071,-2.022342,0.050233,yes
'\'(53-64.666667]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.313664,-0.914668,0.165797,no
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.772757,0.836434,0.01647,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.021685,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775064,0.836434,0.023881,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.287637,0.397979,0.053802,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.358657,-0.914668,0.005764,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713343,0.332822,0.023881,no
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.771026,0.836434,0.135328,no
'\'(53-64.666667]\'',1,cellular,jun,0.201007,-0.351313,nonexistent,-1.909631,-1.064478,-0.06549,-1.358657,-1.225523,0.045567,yes
'\'(-inf-29.666667]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.367886,-0.914668,0.035959,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,-1.909631,-2.379748,1.9804,-1.579586,-1.225523,0.069723,yes
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.371347,-0.914668,0.063684,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.776218,0.836434,0.071919,no
'\'(-inf-29.666667]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.287637,0.397979,0.111447,no
'\'(29.666667-41.333333]\'',0,cellular,mar,-4.952107,1.494426,success,-1.205908,-0.363692,1.240397,-1.716296,-2.141797,0.04941,yes
'\'(53-64.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.054351,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.776795,0.836434,0.035136,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.776795,0.836434,0.037606,no
'\'(41.333333-53]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.331546,-0.914668,0.071919,no
'\'(29.666667-41.333333]\'',0,cellular,nov,-4.98858,10.723122,success,-0.758084,2.049362,-2.241969,-1.484407,-2.754004,0.058194,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.776218,0.836434,0.055998,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.716804,0.332822,0.203678,no
'\'(41.333333-53]\'',0,telephone,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.00549,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.777948,0.836434,0.066703,no
'\'(29.666667-41.333333]\'',0,telephone,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.023058,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.328592,0.397979,0.017019,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.772757,0.836434,0.054625,no
'\'(-inf-29.666667]\'',0,cellular,apr,0.201007,1.494426,failure,-1.205908,-0.871158,-1.436671,-1.278477,-0.914668,0.110074,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.772757,0.836434,0.026901,no
'\'(-inf-29.666667]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.028273,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.328592,0.397979,0.049135,no
'\'(-inf-29.666667]\'',0,cellular,oct,0.201007,1.494426,failure,-2.229505,-1.982751,2.959816,-1.667842,-2.022342,0.036508,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775064,0.836434,0.02745,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712189,0.332822,0.138348,yes
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.776795,0.836434,0.006039,no
'\'(29.666667-41.333333]\'',0,cellular,jun,-4.98858,1.494426,success,-1.141933,0.820396,0.152158,-1.676494,-2.37392,0.056547,yes
'\'(53-64.666667]\'',1,cellular,aug,-4.98858,3.340165,success,-1.909631,-2.379748,1.9804,-1.579586,-1.225523,0.026626,no
'\'(29.666667-41.333333]\'',0,cellular,jun,0.201007,-0.351313,nonexistent,-1.909631,-1.064478,-0.06549,-1.357503,-1.225523,0.045567,yes
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.776795,0.836434,0.035959,no
'\'(29.666667-41.333333]\'',0,cellular,oct,0.201007,5.185905,failure,-0.758084,1.762834,-1.959026,-1.525363,-2.754004,0.079879,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.029371,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.350004,-0.914668,0.036783,no
'\'(53-64.666667]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-2.229505,-1.606466,2.263342,-1.675917,-2.022342,0.299753,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.287637,0.397979,0.010156,no
'\'(41.333333-53]\'',0,cellular,jun,0.201007,-0.351313,nonexistent,-1.909631,-1.064478,-0.06549,-1.366733,-1.225523,0.109525,no
'\'(29.666667-41.333333]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.250788,-0.914668,0.024156,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.007411,no
'\'(53-64.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712189,0.332822,0.019215,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.016744,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.306672,0.397979,0.049959,no
'\'(29.666667-41.333333]\'',0,telephone,oct,0.201007,-0.351313,nonexistent,-0.118336,0.376795,0.021569,0.749683,0.397979,0.046939,yes
'\'(29.666667-41.333333]\'',0,cellular,jun,0.201007,-0.351313,nonexistent,-1.909631,-1.064478,-0.06549,-1.357503,-1.225523,0.037881,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.776218,0.836434,0.055723,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.328592,0.397979,0.022234,no
'\'(-inf-29.666667]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.052155,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.331546,-0.914668,0.037332,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.716804,0.332822,0.048312,no
'\'(53-64.666667]\'',1,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.359811,-0.914668,0.030744,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.776795,0.836434,0.025528,no
'\'(29.666667-41.333333]\'',0,cellular,aug,-4.98858,3.340165,success,-1.909631,-2.379748,1.9804,-1.599198,-1.225523,0.043645,yes
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.711612,0.332822,0.005764,no
'\'(53-64.666667]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.23053,0.397979,0.088389,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.328592,0.397979,0.015921,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.040626,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775641,0.836434,0.045841,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.344236,-0.914668,0.037606,no
'\'(-inf-29.666667]\'',0,cellular,oct,0.201007,-0.351313,nonexistent,-0.758084,1.762834,-1.959026,-1.522479,-2.754004,0.099369,yes
'\'(41.333333-53]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.278477,-0.914668,0.022234,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.772757,0.836434,0.261323,yes
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.776795,0.836434,0.061213,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.002196,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.015921,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.040351,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.019764,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713343,0.332822,0.086742,no
'\'(53-64.666667]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.339621,-0.914668,0.052155,no
'\'(-inf-29.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713919,0.332822,0.093055,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.773334,0.836434,0.01345,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.024705,no
'\'(41.333333-53]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.344236,-0.914668,0.116937,yes
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.772757,0.836434,0.022234,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.029097,no
'\'(53-64.666667]\'',1,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.102663,no
'\'(-inf-29.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713343,0.332822,0.09031,no
'\'(53-64.666667]\'',0,cellular,aug,-4.972949,5.185905,success,-1.141933,0.772066,0.47863,-1.567472,-2.37392,0.066978,yes
'\'(53-64.666667]\'',0,cellular,oct,0.201007,-0.351313,nonexistent,-0.758084,1.762834,-1.959026,-1.519594,-2.754004,0.027175,no
'\'(53-64.666667]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.287637,0.397979,0.078781,no
'\'(53-64.666667]\'',0,cellular,nov,0.201007,1.494426,failure,-0.118336,-0.655398,-0.326667,0.23053,0.397979,0.02992,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.287637,0.397979,0.032391,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77218,0.836434,0.023607,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.033763,no
'\'(-inf-29.666667]\'',0,telephone,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.23053,0.397979,0.063684,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.045841,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.350004,-0.914668,0.045567,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.030469,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.046665,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.367886,-0.914668,0.125446,no
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.758084,2.049362,-2.241969,-1.49479,-2.754004,0.110623,yes
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.23053,0.397979,0.013176,no
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.776795,0.836434,0.001372,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.102663,no
'\'(53-64.666667]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.30155,-0.914668,0.023332,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.772757,0.836434,0.107878,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.712766,0.332822,0.025254,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.77391,0.836434,0.070272,no
'\'(53-64.666667]\'',1,cellular,nov,0.201007,-0.351313,nonexistent,-0.758084,2.049362,-2.241969,-1.494214,-2.754004,0.034038,no
'\'(-inf-29.666667]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.037606,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77218,0.836434,0.012078,no
'\'(41.333333-53]\'',0,cellular,may,-4.98858,5.185905,success,-1.205908,0.511429,0.108628,-1.703606,-2.141797,0.073566,yes
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.339621,-0.914668,0.063409,no
'\'(41.333333-53]\'',0,cellular,sep,0.201007,3.340165,failure,-2.229505,-2.072507,2.328637,-1.661496,-2.022342,0.017568,no
'\'(41.333333-53]\'',0,cellular,may,0.201007,-0.351313,nonexistent,-1.205908,-1.185304,-1.240788,-1.32347,-0.914668,0.015372,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.026352,no
'\'(-inf-29.666667]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.313664,-0.914668,0.022783,no
'\'(41.333333-53]\'',0,cellular,jun,0.201007,-0.351313,nonexistent,-1.909631,-1.064478,-0.06549,-1.360964,-1.225523,0.137524,yes
'\'(53-64.666667]\'',0,telephone,oct,0.201007,-0.351313,nonexistent,-0.758084,1.762834,-1.959026,-1.539207,-2.754004,0.00247,no
'\'(29.666667-41.333333]\'',0,cellular,apr,0.201007,-0.351313,nonexistent,-1.205908,-0.871158,-1.436671,-1.278477,-0.914668,0.09333,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.034038,no
'\'(41.333333-53]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.328592,0.397979,0.149602,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713343,0.332822,0.009607,no
'\'(29.666667-41.333333]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.774487,0.836434,0.020038,no
'\'(29.666667-41.333333]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.717957,0.836434,0.035959,no
'\'(41.333333-53]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.711612,0.332822,0.083722,no
'\'(41.333333-53]\'',0,telephone,jun,0.201007,-0.351313,nonexistent,0.841287,1.528088,-0.283138,0.717957,0.836434,0.034038,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.776795,0.836434,0.034038,no
'\'(29.666667-41.333333]\'',0,cellular,apr,0.201007,1.494426,failure,-1.205908,-0.871158,-1.436671,-1.278477,-0.914668,0.055723,no
'\'(53-64.666667]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,-1.909631,-2.379748,1.9804,-1.585354,-1.225523,0.060115,no
'\'(29.666667-41.333333]\'',0,telephone,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,0.041175,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77391,0.836434,1,yes
'\'(-inf-29.666667]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.77218,0.836434,0.303321,yes
'\'(29.666667-41.333333]\'',0,cellular,nov,0.201007,-0.351313,nonexistent,-0.118336,-0.655398,-0.326667,0.287637,0.397979,0.003019,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.339621,-0.914668,0.151798,no
'\'(41.333333-53]\'',0,telephone,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.775641,0.836434,0.024705,no
'\'(53-64.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713343,0.332822,0.055449,no
'\'(41.333333-53]\'',0,cellular,aug,0.201007,-0.351313,nonexistent,0.841287,-0.234236,0.957455,0.775064,0.836434,0.020038,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.034861,no
'\'(41.333333-53]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.773334,0.836434,0.073566,no
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.32347,-0.914668,0.054625,no
'\'(29.666667-41.333333]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.711612,0.332822,0.045567,no
'\'(29.666667-41.333333]\'',0,cellular,jul,0.201007,-0.351313,nonexistent,0.841287,0.583924,-0.479021,0.772757,0.836434,0.23003,yes
'\'(29.666667-41.333333]\'',0,cellular,may,0.201007,1.494426,failure,-1.205908,-1.185304,-1.240788,-1.350004,-0.914668,0.22756,yes
'\'(-inf-29.666667]\'',0,telephone,may,0.201007,-0.351313,nonexistent,0.649363,0.715106,0.892161,0.713343,0.332822,0.028548,no
